#                                           Drag Simulation                                          #
#| V0 = 10.000000 | G = 9.810000 | Sx0 = 0.000000 | Sy0 = 0.000000 | Theta = 60.000000 | M = 1.000000 | K = 0.200000 | Collision = 1 |#
######################################################################################################
# |     Sx     |     Sy     |     Vx     |     Vy     |     Ec     |     Time     | #
     11.210459   1.118353     2.753411   -5.360798   18.159712    2.979998
     11.237938   1.063871     2.747904   -5.448176   18.616800    2.989998
     11.265362   1.008518     2.742408   -5.535380   19.080616    2.999998
     11.292731   0.952294     2.736923   -5.622409   19.551117    3.009998
     11.320045   0.895201     2.731449   -5.709265   20.028259    3.019998
     11.347305   0.837241     2.725986   -5.795946   20.511997    3.029998
     11.374511   0.778417     2.720535   -5.882454   21.002289    3.039998
     11.401662   0.718729     2.715094   -5.968790   21.499092    3.049998
     11.428759   0.658179     2.709663   -6.054952   22.002361    3.059998
     11.455801   0.596770     2.704244   -6.140942   22.512053    3.069998
     11.482789   0.534502     2.698836   -6.226760   23.028130    3.079998
     11.509724   0.471378     2.693438   -6.312407   23.550545    3.089998
     11.536604   0.407400     2.688051   -6.397882   24.079256    3.099998
     11.563431   0.342568     2.682675   -6.483186   24.614225    3.109998
     11.590204   0.276885     2.677310   -6.568320   25.155407    3.119998
     11.616923   0.210352     2.671955   -6.653283   25.702761    3.129997
     11.643589   0.142971     2.666611   -6.738077   26.256247    3.139997
     11.670202   0.074744     2.661278   -6.822701   26.815821    3.149997
     11.696762   0.005672     2.655956   -6.907155   27.381445    3.159997
     11.723269   0.000000     2.650644   6.991441   27.953077    3.169997
     11.749722   0.068794     2.645342   6.879358   27.161699    3.179997
     11.776122   0.136469     2.640052   6.767499   26.384457    3.189997
     11.802470   0.203027     2.634772   6.655864   25.621271    3.199997
     11.828765   0.268472     2.629502   6.544452   24.872068    3.209997
     11.855007   0.332804     2.624243   6.433263   24.136765    3.219997
     11.881197   0.396027     2.618994   6.322297   23.415283    3.229997
     11.907334   0.458143     2.613756   6.211552   22.707552    3.239997
     11.933419   0.519153     2.608529   6.101029   22.013489    3.249997
     11.959453   0.579060     2.603312   5.990727   21.333021    3.259997
     11.985434   0.637867     2.598105   5.880645   20.666069    3.269997
     12.011363   0.695575     2.592909   5.770784   20.012562    3.279997
     12.037240   0.752186     2.587723   5.661142   19.372421    3.289997
     12.063066   0.807703     2.582548   5.551720   18.745575    3.299997
     12.088840   0.862129     2.577383   5.442517   18.131947    3.309997
     12.114562   0.915464     2.572228   5.333532   17.531460    3.319997
     12.140233   0.967712     2.567084   5.224765   16.944042    3.329997
     12.165853   1.018874     2.561949   5.116215   16.369621    3.339997
     12.191421   1.068953     2.556826   5.007883   15.808123    3.349997
     12.216938   1.117950     2.551712   4.899767   15.259475    3.359997
     12.242404   1.165869     2.546609   4.791867   14.723604    3.369997
     12.267819   1.212711     2.541515   4.684184   14.200438    3.379997
     12.293183   1.258478     2.536432   4.576715   13.689904    3.389997
     12.318497   1.303173     2.531359   4.469461   13.191933    3.399997
     12.343760   1.346797     2.526297   4.362422   12.706452    3.409997
     12.368972   1.389353     2.521244   4.255598   12.233391    3.419997
     12.394134   1.430843     2.516201   4.148986   11.772678    3.429997
     12.419246   1.471269     2.511169   4.042588   11.324245    3.439997
     12.444307   1.510633     2.506147   3.936403   10.888021    3.449997
     12.469318   1.548937     2.501135   3.830430   10.463935    3.459997
     12.494280   1.586184     2.496132   3.724669   10.051920    3.469997
     12.519191   1.622375     2.491140   3.619120   9.651905    3.479997
     12.544052   1.657513     2.486158   3.513782   9.263822    3.489997
     12.568864   1.691599     2.481186   3.408654   8.887603    3.499997
     12.593626   1.724637     2.476223   3.303737   8.523180    3.509997
     12.618339   1.756627     2.471271   3.199029   8.170485    3.519997
     12.643002   1.787572     2.466328   3.094531   7.829449    3.529997
     12.667616   1.817475     2.461396   2.990242   7.500008    3.539997
     12.692181   1.846336     2.456473   2.886162   7.182094    3.549997
     12.716696   1.874159     2.451560   2.782290   6.875640    3.559997
     12.741162   1.900945     2.446657   2.678625   6.580580    3.569997
     12.765580   1.926697     2.441763   2.575168   6.296848    3.579997
     12.789949   1.951416     2.436880   2.471917   6.024380    3.589997
     12.814269   1.975105     2.432006   2.368874   5.763108    3.599997
     12.838540   1.997765     2.427142   2.266036   5.512969    3.609997
     12.862763   2.019399     2.422288   2.163404   5.273897    3.619997
     12.886938   2.040009     2.417443   2.060977   5.045829    3.629997
     12.911064   2.059597     2.412608   1.958755   4.828700    3.639997
     12.935142   2.078164     2.407783   1.856737   4.622447    3.649997
     12.959171   2.095713     2.402968   1.754924   4.427006    3.659997
     12.983153   2.112247     2.398162   1.653314   4.242314    3.669997
     13.007087   2.127766     2.393365   1.551908   4.068307    3.679997
     13.030972   2.142273     2.388579   1.450704   3.904925    3.689997
